WHO_region,Disease_presentation,Age_group,Pathogen,burden_mean_value,burden_lower_value,burden_upper_value,Efficacy,Coverage,Duration,DiseasePresentation,Vaccination,Selection
Americas,Cardiac infections,85 to 89,Acinetobacter baumannii,218.096978104104,129.679818874183,289.127164344722,0.7,0.7,5,BSI,60 or above,Yes
Americas,Cardiac infections,90 to 94,Acinetobacter baumannii,165.668404206257,93.3396873230067,225.732792139005,0.7,0.7,5,BSI,60 or above,Yes
Americas,Cardiac infections,95 plus,Acinetobacter baumannii,108.569958827294,55.3033429879217,158.68791080493,0.7,0.7,5,BSI,60 or above,Yes
Americas,LRI and thorax infections,EN,Acinetobacter baumannii,71.8955870877138,34.3640053890842,137.098291091824,0.7,0.7,5,BSI,60 or above,Yes
Americas,LRI and thorax infections,LN,Acinetobacter baumannii,23.2794063941988,11.8005331346021,41.3614022715677,0.7,0.7,5,BSI,60 or above,Yes
Americas,LRI and thorax infections,PN,Acinetobacter baumannii,149.477993860184,69.8151203771702,274.654503962943,0.7,0.7,5,BSI,60 or above,Yes
Americas,LRI and thorax infections,1 to 4,Acinetobacter baumannii,62.2081677820945,29.3970089619507,112.145944237897,0.7,0.7,5,BSI,60 or above,Yes
Americas,LRI and thorax infections,5 to 9,Acinetobacter baumannii,60.9491013744959,29.9452983603007,109.004892713693,0.7,0.7,5,BSI,60 or above,Yes
Americas,LRI and thorax infections,10 to 14,Acinetobacter baumannii,54.6139521734273,29.0185997330446,90.2354290051274,0.7,0.7,5,BSI,60 or above,Yes
Americas,LRI and thorax infections,15 to 19,Acinetobacter baumannii,76.6150266330133,38.1105010042276,131.764951394982,0.7,0.7,5,BSI,60 or above,Yes
Americas,LRI and thorax infections,20 to 24,Acinetobacter baumannii,92.0823224319409,45.0504886333715,161.699789415719,0.7,0.7,5,BSI,60 or above,Yes
Americas,LRI and thorax infections,25 to 29,Acinetobacter baumannii,100.949038092047,50.9004369577842,174.143710675055,0.7,0.7,5,BSI,60 or above,Yes
Americas,LRI and thorax infections,30 to 34,Acinetobacter baumannii,124.436207747957,61.1684545274956,222.371715499329,0.7,0.7,5,BSI,60 or above,Yes
Americas,LRI and thorax infections,35 to 39,Acinetobacter baumannii,168.089993360524,83.7240003531818,295.736361877978,0.7,0.7,5,BSI,60 or above,Yes
Americas,LRI and thorax infections,40 to 44,Acinetobacter baumannii,229.837705442223,120.975537534029,380.877360755188,0.7,0.7,5,BSI,60 or above,Yes
Americas,LRI and thorax infections,45 to 49,Acinetobacter baumannii,348.063902751375,175.674652571911,596.063391297413,0.7,0.7,5,BSI,60 or above,Yes
Americas,LRI and thorax infections,50 to 54,Acinetobacter baumannii,662.172149164586,356.236787726299,1076.81206560694,0.7,0.7,5,BSI,60 or above,Yes
Americas,LRI and thorax infections,55 to 59,Acinetobacter baumannii,1015.12523834933,505.014008575022,1733.35646079413,0.7,0.7,5,BSI,60 or above,Yes
Americas,LRI and thorax infections,60 to 64,Acinetobacter baumannii,1397.82475096025,703.372360143024,2361.03517887532,0.7,0.7,5,BSI,60 or above,Yes
Americas,LRI and thorax infections,65 to 69,Acinetobacter baumannii,1771.21494891035,947.854416270949,2812.5259424545,0.7,0.7,5,BSI,60 or above,Yes
Americas,LRI and thorax infections,70 to 74,Acinetobacter baumannii,2024.86489266346,971.02093304943,3537.50122960519,0.7,0.7,5,BSI,60 or above,Yes
Americas,LRI and thorax infections,75 to 79,Acinetobacter baumannii,2189.49071897845,1142.66150066124,3649.78261904041,0.7,0.7,5,BSI,60 or above,Yes
Americas,LRI and thorax infections,80 to 84,Acinetobacter baumannii,2299.26214288399,1306.79705478461,3610.68416421739,0.7,0.7,5,BSI,60 or above,Yes
Americas,LRI and thorax infections,85 to 89,Acinetobacter baumannii,2067.60872620384,1160.50905303982,3333.34995025411,0.7,0.7,5,BSI,60 or above,Yes
Americas,LRI and thorax infections,90 to 94,Acinetobacter baumannii,1281.05667246494,712.953816755735,2122.6905642814,0.7,0.7,5,BSI,60 or above,Yes
Americas,LRI and thorax infections,95 plus,Acinetobacter baumannii,679.199851370195,370.059117790352,1171.84439032556,0.7,0.7,5,BSI,60 or above,Yes
Americas,UTI,EN,Acinetobacter baumannii,1.9060186795686,0.331981039161766,6.61232316995725,0.7,0.7,5,BSI,60 or above,Yes
Americas,UTI,LN,Acinetobacter baumannii,2.06089405870638,0.39718688860106,6.71722627204563,0.7,0.7,5,BSI,60 or above,Yes
Americas,UTI,PN,Acinetobacter baumannii,8.17626308618413,2.1959818304125,20.8496770679746,0.7,0.7,5,BSI,60 or above,Yes
Americas,UTI,1 to 4,Acinetobacter baumannii,4.63417940773753,1.14033932501208,12.0437933136951,0.7,0.7,5,BSI,60 or above,Yes
Americas,UTI,5 to 9,Acinetobacter baumannii,2.70683465468396,0.669857868815729,7.15894877878167,0.7,0.7,5,BSI,60 or above,Yes
Americas,UTI,10 to 14,Acinetobacter baumannii,3.01438403070197,0.951650882355278,7.36867772307787,0.7,0.7,5,BSI,60 or above,Yes
Americas,UTI,15 to 19,Acinetobacter baumannii,6.23229183462621,1.97841016102557,14.9979568385434,0.7,0.7,5,BSI,60 or above,Yes
Americas,UTI,20 to 24,Acinetobacter baumannii,9.03511996953418,2.96168371012527,21.209900754467,0.7,0.7,5,BSI,60 or above,Yes
Americas,UTI,25 to 29,Acinetobacter baumannii,11.394291451606,3.84473288323787,26.0075381624741,0.7,0.7,5,BSI,60 or above,Yes
Americas,UTI,30 to 34,Acinetobacter baumannii,15.6383073150064,5.54524508972757,35.2712346641172,0.7,0.7,5,BSI,60 or above,Yes
Americas,UTI,35 to 39,Acinetobacter baumannii,22.4808388657137,7.71487413950115,49.318933955126,0.7,0.7,5,BSI,60 or above,Yes
Americas,UTI,40 to 44,Acinetobacter baumannii,50.88244323584,22.359190059177,95.2809572971142,0.7,0.7,5,BSI,60 or above,Yes
Americas,UTI,45 to 49,Acinetobacter baumannii,78.5792392746396,33.7524190316827,149.596612314154,0.7,0.7,5,BSI,60 or above,Yes
Americas,UTI,50 to 54,Acinetobacter baumannii,164.870838249837,77.5073542665816,303.852995571014,0.7,0.7,5,BSI,60 or above,Yes
Americas,UTI,55 to 59,Acinetobacter baumannii,253.766864345464,93.2196263132701,504.633824912649,0.7,0.7,5,BSI,60 or above,Yes
Americas,UTI,60 to 64,Acinetobacter baumannii,341.255300469435,128.299467079824,670.263156488863,0.7,0.7,5,BSI,60 or above,Yes
Americas,UTI,65 to 69,Acinetobacter baumannii,418.986329239099,165.911224828282,784.676267305771,0.7,0.7,5,BSI,60 or above,Yes
Americas,UTI,70 to 74,Acinetobacter baumannii,171.208814991884,64.0938982645722,334.515912231058,0.7,0.7,5,BSI,60 or above,Yes
Americas,UTI,75 to 79,Acinetobacter baumannii,186.750234595708,76.2181697141223,341.955615011466,0.7,0.7,5,BSI,60 or above,Yes
Americas,UTI,80 to 84,Acinetobacter baumannii,202.418082846316,87.8766313287088,364.032682850504,0.7,0.7,5,BSI,60 or above,Yes
Americas,UTI,85 to 89,Acinetobacter baumannii,191.936476284407,83.2056034156987,358.696204491261,0.7,0.7,5,BSI,60 or above,Yes
Americas,UTI,90 to 94,Acinetobacter baumannii,127.447489688929,54.0184678821819,246.525750618176,0.7,0.7,5,BSI,60 or above,Yes
Americas,UTI,95 plus,Acinetobacter baumannii,69.659078730486,27.0841917008786,148.500735307993,0.7,0.7,5,BSI,60 or above,Yes
Eastern Mediterranean,Bacterial skin infections,EN,Acinetobacter baumannii,1.27711378838616,0.0090125556827116,10.0181443657009,0.7,0.7,5,BSI,60 or above,Yes
Eastern Mediterranean,Bacterial skin infections,LN,Acinetobacter baumannii,0.479735342770303,0.00204457593144127,3.66139626241244,0.7,0.7,5,BSI,60 or above,Yes
Eastern Mediterranean,Bacterial skin infections,PN,Acinetobacter baumannii,3.99207774298824,0.116502983610298,22.9020691290004,0.7,0.7,5,BSI,60 or above,Yes
Eastern Mediterranean,Bacterial skin infections,1 to 4,Acinetobacter baumannii,3.02676967514179,0.0792762518116683,16.3671020254221,0.7,0.7,5,BSI,60 or above,Yes
Eastern Mediterranean,Bacterial skin infections,5 to 9,Acinetobacter baumannii,2.6865531835576,0.0663512523629748,16.0299721403624,0.7,0.7,5,BSI,60 or above,Yes
Eastern Mediterranean,Bacterial skin infections,10 to 14,Acinetobacter baumannii,2.72376911226918,0.075956433035605,17.3689927062389,0.7,0.7,5,BSI,60 or above,Yes
Eastern Mediterranean,Bacterial skin infections,15 to 19,Acinetobacter baumannii,5.21592458754697,0.138947459365921,33.7346813472204,0.7,0.7,5,BSI,60 or above,Yes
Eastern Mediterranean,Bacterial skin infections,20 to 24,Acinetobacter baumannii,5.66483370366724,0.157746818145862,34.54064819931,0.7,0.7,5,BSI,60 or above,Yes
Eastern Mediterranean,Bacterial skin infections,25 to 29,Acinetobacter baumannii,4.35794660809715,0.125098863372616,26.2227669875297,0.7,0.7,5,BSI,60 or above,Yes
Eastern Mediterranean,Bacterial skin infections,30 to 34,Acinetobacter baumannii,5.43324037565693,0.155253551095893,31.6613528383617,0.7,0.7,5,BSI,60 or above,Yes
Eastern Mediterranean,Bacterial skin infections,35 to 39,Acinetobacter baumannii,7.51696964823922,0.21823578347803,44.0625406119665,0.7,0.7,5,BSI,60 or above,Yes
Eastern Mediterranean,Bacterial skin infections,40 to 44,Acinetobacter baumannii,10.6130407777143,0.312107097722368,58.8671887879025,0.7,0.7,5,BSI,60 or above,Yes
Eastern Mediterranean,Bacterial skin infections,45 to 49,Acinetobacter baumannii,16.5448810861016,0.489679409802192,92.9331460947026,0.7,0.7,5,BSI,60 or above,Yes
Eastern Mediterranean,Bacterial skin infections,50 to 54,Acinetobacter baumannii,33.4679487390916,0.70002800249116,191.867477414171,0.7,0.7,5,BSI,60 or above,Yes
Eastern Mediterranean,Bacterial skin infections,55 to 59,Acinetobacter baumannii,47.3717034533143,0.93244152283645,277.385246466485,0.7,0.7,5,BSI,60 or above,Yes
Eastern Mediterranean,Bacterial skin infections,60 to 64,Acinetobacter baumannii,66.0780473175746,1.29020952802163,390.488623015995,0.7,0.7,5,BSI,60 or above,Yes
Eastern Mediterranean,Bacterial skin infections,65 to 69,Acinetobacter baumannii,80.8152563617904,1.640177197886,467.26883275737,0.7,0.7,5,BSI,60 or above,Yes
Eastern Mediterranean,Bacterial skin infections,70 to 74,Acinetobacter baumannii,83.6293562127893,2.37613867779282,421.271641207456,0.7,0.7,5,BSI,60 or above,Yes
Eastern Mediterranean,Bacterial skin infections,75 to 79,Acinetobacter baumannii,91.8186857038074,2.64709470893594,443.071619963858,0.7,0.7,5,BSI,60 or above,Yes
Eastern Mediterranean,Bacterial skin infections,80 to 84,Acinetobacter baumannii,81.3222360930944,2.49396339928453,390.469173970994,0.7,0.7,5,BSI,60 or above,Yes
Eastern Mediterranean,Bacterial skin infections,85 to 89,Acinetobacter baumannii,57.0639060898046,1.77845080155715,292.89739449348,0.7,0.7,5,BSI,60 or above,Yes
Eastern Mediterranean,Bacterial skin infections,90 to 94,Acinetobacter baumannii,26.5035916253381,0.846581684082281,136.629254219688,0.7,0.7,5,BSI,60 or above,Yes
Eastern Mediterranean,Bacterial skin infections,95 plus,Acinetobacter baumannii,8.5066836986565,0.318770568509452,44.9912080587177,0.7,0.7,5,BSI,60 or above,Yes
Eastern Mediterranean,BSI,EN,Acinetobacter baumannii,1674.683279499,907.979082166148,2717.66928984357,0.7,0.7,5,BSI,60 or above,Yes
Eastern Mediterranean,BSI,LN,Acinetobacter baumannii,993.607649077217,622.566410583884,1436.31463181986,0.7,0.7,5,BSI,60 or above,Yes
Eastern Mediterranean,BSI,PN,Acinetobacter baumannii,504.48366185705,264.471719176705,847.642764967828,0.7,0.7,5,BSI,60 or above,Yes
Eastern Mediterranean,BSI,1 to 4,Acinetobacter baumannii,183.844224112183,85.1169960488361,332.583867144404,0.7,0.7,5,BSI,60 or above,Yes
Eastern Mediterranean,BSI,5 to 9,Acinetobacter baumannii,185.965397147277,89.1080798614772,320.859718857303,0.7,0.7,5,BSI,60 or above,Yes
Eastern Mediterranean,BSI,10 to 14,Acinetobacter baumannii,157.39148620802,79.5550939107254,263.980614398634,0.7,0.7,5,BSI,60 or above,Yes
Eastern Mediterranean,BSI,15 to 19,Acinetobacter baumannii,210.448152262136,106.641032587193,354.57087352587,0.7,0.7,5,BSI,60 or above,Yes
Eastern Mediterranean,BSI,20 to 24,Acinetobacter baumannii,203.015994603382,99.7606476673872,351.681409651284,0.7,0.7,5,BSI,60 or above,Yes
Eastern Mediterranean,BSI,25 to 29,Acinetobacter baumannii,194.085590584927,96.9353474498756,331.790357900017,0.7,0.7,5,BSI,60 or above,Yes
Eastern Mediterranean,BSI,30 to 34,Acinetobacter baumannii,223.753520654729,104.763461820862,407.34687066024,0.7,0.7,5,BSI,60 or above,Yes
Eastern Mediterranean,BSI,35 to 39,Acinetobacter baumannii,283.835154517829,131.656247405779,501.744945768866,0.7,0.7,5,BSI,60 or above,Yes
Eastern Mediterranean,BSI,40 to 44,Acinetobacter baumannii,347.796383606417,171.040681053211,593.75884780527,0.7,0.7,5,BSI,60 or above,Yes
Eastern Mediterranean,BSI,45 to 49,Acinetobacter baumannii,508.297139649574,232.253640780848,896.78123088148,0.7,0.7,5,BSI,60 or above,Yes
Eastern Mediterranean,BSI,50 to 54,Acinetobacter baumannii,655.23875177706,344.679651542253,1050.14981260747,0.7,0.7,5,BSI,60 or above,Yes
Eastern Mediterranean,BSI,55 to 59,Acinetobacter baumannii,897.687747325752,484.16282022062,1444.67104132923,0.7,0.7,5,BSI,60 or above,Yes
Eastern Mediterranean,BSI,60 to 64,Acinetobacter baumannii,1158.81812857374,628.980672966405,1859.39504738012,0.7,0.7,5,BSI,60 or above,Yes
Eastern Mediterranean,BSI,65 to 69,Acinetobacter baumannii,1278.33294939855,739.198647333874,1973.2429261619,0.7,0.7,5,BSI,60 or above,Yes
Eastern Mediterranean,BSI,70 to 74,Acinetobacter baumannii,1747.06868358818,869.46416327432,3055.20555116102,0.7,0.7,5,BSI,60 or above,Yes
Eastern Mediterranean,BSI,75 to 79,Acinetobacter baumannii,1573.24175246702,782.711499592484,2733.24600509508,0.7,0.7,5,BSI,60 or above,Yes
Eastern Mediterranean,BSI,80 to 84,Acinetobacter baumannii,1372.28612608978,716.075900195971,2311.8323605281,0.7,0.7,5,BSI,60 or above,Yes
Eastern Mediterranean,BSI,85 to 89,Acinetobacter baumannii,992.374275885824,498.652850735516,1731.149122411,0.7,0.7,5,BSI,60 or above,Yes
Eastern Mediterranean,BSI,90 to 94,Acinetobacter baumannii,418.604070766792,192.54790116329,780.448191633162,0.7,0.7,5,BSI,60 or above,Yes
Eastern Mediterranean,BSI,95 plus,Acinetobacter baumannii,127.631285516077,54.8595341770199,252.327412895256,0.7,0.7,5,BSI,60 or above,Yes
Eastern Mediterranean,Cardiac infections,EN,Acinetobacter baumannii,3.16981791849467,1.08431126097786,8.03178957376808,0.7,0.7,5,BSI,60 or above,Yes
Eastern Mediterranean,Cardiac infections,LN,Acinetobacter baumannii,4.61058803268332,0.697093924570265,13.0485501048738,0.7,0.7,5,BSI,60 or above,Yes
Eastern Mediterranean,Cardiac infections,PN,Acinetobacter baumannii,13.5870116121739,5.57587162578765,28.3665081207114,0.7,0.7,5,BSI,60 or above,Yes
Eastern Mediterranean,Cardiac infections,1 to 4,Acinetobacter baumannii,8.3353500424853,3.68233215629168,16.8789464095771,0.7,0.7,5,BSI,60 or above,Yes
Eastern Mediterranean,Cardiac infections,5 to 9,Acinetobacter baumannii,12.0665532081375,5.61885782945228,24.0750482869075,0.7,0.7,5,BSI,60 or above,Yes
Eastern Mediterranean,Cardiac infections,10 to 14,Acinetobacter baumannii,13.8159544975149,7.09118726178111,25.2018203594183,0.7,0.7,5,BSI,60 or above,Yes
Eastern Mediterranean,Cardiac infections,15 to 19,Acinetobacter baumannii,14.9962082300697,8.57250512441384,26.89746240862,0.7,0.7,5,BSI,60 or above,Yes
Eastern Mediterranean,Cardiac infections,20 to 24,Acinetobacter baumannii,16.8314819054662,9.73611850959825,30.1799456627184,0.7,0.7,5,BSI,60 or above,Yes
Eastern Mediterranean,Cardiac infections,25 to 29,Acinetobacter baumannii,17.0350554512039,11.146293019526,25.8796418743939,0.7,0.7,5,BSI,60 or above,Yes
Eastern Mediterranean,Cardiac infections,30 to 34,Acinetobacter baumannii,19.3987060054394,12.8191520853252,29.9245841680211,0.7,0.7,5,BSI,60 or above,Yes
Eastern Mediterranean,Cardiac infections,35 to 39,Acinetobacter baumannii,24.258265375073,15.9714244378092,36.9390699287761,0.7,0.7,5,BSI,60 or above,Yes
Eastern Mediterranean,Cardiac infections,40 to 44,Acinetobacter baumannii,27.4767372677495,18.6645838312955,39.7223883884688,0.7,0.7,5,BSI,60 or above,Yes
Eastern Mediterranean,Cardiac infections,45 to 49,Acinetobacter baumannii,27.9230021065449,18.4310396476664,41.8607160327785,0.7,0.7,5,BSI,60 or above,Yes
Eastern Mediterranean,Cardiac infections,50 to 54,Acinetobacter baumannii,28.7988810049875,18.7965962289638,42.3172823367786,0.7,0.7,5,BSI,60 or above,Yes
Eastern Mediterranean,Cardiac infections,55 to 59,Acinetobacter baumannii,35.0234900961752,21.245741455477,53.2604032058524,0.7,0.7,5,BSI,60 or above,Yes
Eastern Mediterranean,Cardiac infections,60 to 64,Acinetobacter baumannii,42.5905463516872,27.0982908452023,63.0611932215739,0.7,0.7,5,BSI,60 or above,Yes
Eastern Mediterranean,Cardiac infections,65 to 69,Acinetobacter baumannii,45.9592356563695,29.4785824012768,67.0174531469426,0.7,0.7,5,BSI,60 or above,Yes
Eastern Mediterranean,Cardiac infections,70 to 74,Acinetobacter baumannii,62.2579359711981,39.0215160181027,93.523072973115,0.7,0.7,5,BSI,60 or above,Yes
Eastern Mediterranean,Cardiac infections,75 to 79,Acinetobacter baumannii,60.4075106008596,38.4105015504887,90.8015687393354,0.7,0.7,5,BSI,60 or above,Yes
Eastern Mediterranean,Cardiac infections,80 to 84,Acinetobacter baumannii,58.7231893012469,39.1050194234207,85.8545689797546,0.7,0.7,5,BSI,60 or above,Yes
Eastern Mediterranean,Cardiac infections,85 to 89,Acinetobacter baumannii,37.4699895207326,25.6725298664588,53.642283368389,0.7,0.7,5,BSI,60 or above,Yes
Eastern Mediterranean,Cardiac infections,90 to 94,Acinetobacter baumannii,16.7181700096712,10.7536845046228,24.6400548884763,0.7,0.7,5,BSI,60 or above,Yes
Eastern Mediterranean,Cardiac infections,95 plus,Acinetobacter baumannii,4.84240707280447,2.93344309211143,7.69256911335449,0.7,0.7,5,BSI,60 or above,Yes
Eastern Mediterranean,LRI and thorax infections,EN,Acinetobacter baumannii,665.467662915199,317.350748396037,1306.65262713724,0.7,0.7,5,BSI,60 or above,Yes
Eastern Mediterranean,LRI and thorax infections,LN,Acinetobacter baumannii,213.86897793275,106.597310244199,406.485933033334,0.7,0.7,5,BSI,60 or above,Yes
Eastern Mediterranean,LRI and thorax infections,PN,Acinetobacter baumannii,570.687507069246,314.748593279943,990.228263616696,0.7,0.7,5,BSI,60 or above,Yes
Eastern Mediterranean,LRI and thorax infections,1 to 4,Acinetobacter baumannii,292.37035407893,158.84563234593,495.996713524753,0.7,0.7,5,BSI,60 or above,Yes
Eastern Mediterranean,LRI and thorax infections,5 to 9,Acinetobacter baumannii,212.367544304534,119.733828381756,361.635288022244,0.7,0.7,5,BSI,60 or above,Yes
Eastern Mediterranean,LRI and thorax infections,10 to 14,Acinetobacter baumannii,131.938211951652,75.7746218774121,214.25073623122,0.7,0.7,5,BSI,60 or above,Yes
Eastern Mediterranean,LRI and thorax infections,15 to 19,Acinetobacter baumannii,147.496756023986,74.416018428998,254.890945000798,0.7,0.7,5,BSI,60 or above,Yes
Eastern Mediterranean,LRI and thorax infections,20 to 24,Acinetobacter baumannii,127.924159610387,62.6225394315997,226.575601468826,0.7,0.7,5,BSI,60 or above,Yes
Eastern Mediterranean,LRI and thorax infections,25 to 29,Acinetobacter baumannii,103.864633926115,54.0210434221404,182.756870241312,0.7,0.7,5,BSI,60 or above,Yes
Eastern Mediterranean,LRI and thorax infections,30 to 34,Acinetobacter baumannii,119.988486440695,60.4184237223823,216.769936062547,0.7,0.7,5,BSI,60 or above,Yes
Eastern Mediterranean,LRI and thorax infections,35 to 39,Acinetobacter baumannii,150.516121786867,76.9863677455055,268.490228928435,0.7,0.7,5,BSI,60 or above,Yes
Eastern Mediterranean,LRI and thorax infections,40 to 44,Acinetobacter baumannii,204.589920826738,107.307142041333,353.598674413597,0.7,0.7,5,BSI,60 or above,Yes
Eastern Mediterranean,LRI and thorax infections,45 to 49,Acinetobacter baumannii,319.92401630844,159.374213066407,568.758661704905,0.7,0.7,5,BSI,60 or above,Yes
Eastern Mediterranean,LRI and thorax infections,50 to 54,Acinetobacter baumannii,580.474902623573,312.209461438947,960.039882190207,0.7,0.7,5,BSI,60 or above,Yes
Eastern Mediterranean,LRI and thorax infections,55 to 59,Acinetobacter baumannii,797.734221073828,383.38945635819,1397.25082148954,0.7,0.7,5,BSI,60 or above,Yes
Eastern Mediterranean,LRI and thorax infections,60 to 64,Acinetobacter baumannii,1119.74371547032,548.37663452742,1930.88625387247,0.7,0.7,5,BSI,60 or above,Yes
Eastern Mediterranean,LRI and thorax infections,65 to 69,Acinetobacter baumannii,1368.12242456468,707.625668996472,2228.68936412555,0.7,0.7,5,BSI,60 or above,Yes
Eastern Mediterranean,LRI and thorax infections,70 to 74,Acinetobacter baumannii,1852.04383994845,872.748102154881,3276.70193581327,0.7,0.7,5,BSI,60 or above,Yes
Eastern Mediterranean,LRI and thorax infections,75 to 79,Acinetobacter baumannii,1856.53942556671,951.407673494129,3131.12489368346,0.7,0.7,5,BSI,60 or above,Yes
